电视家高级版📢,#genre#
🇭🇰港奥频道一线,#genre#
鳳凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
鳳凰資訊,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
鳳凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
鳳凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2360&tk=7877e7cc41c7
鳳凰資訊,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7059&tk=7877e7cc41c7
鳳凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3523&tk=7877e7cc41c7
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
TVB翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
Now爆谷,http://205.185.123.236:8899/1/baogutai/baogu.m3u8
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

无线星河,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
NHK新闻英,http://61.221.215.25:8800/hls/51/index.m3u8
TVB翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
Now爆谷,http://205.185.123.236:8899/1/baogutai/baogu.m3u8
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn
无线翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
无线华丽,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

无线星河,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
NHK新闻英,http://61.221.215.25:8800/hls/51/index.m3u8
18台,http://zb.xmzb.xyz/123.php?id=OOO十八台
无线新闻,http://zb.xmzb.xyz/123.php?id=OOO无线新闻
翡翠,http://zb.xmzb.xyz/123.php?id=OOO翡翠
黄金翡翠,http://zb.xmzb.xyz/123.php?id=OOO黄金翡翠
明珠,http://zb.xmzb.xyz/123.php?id=OOO明珠
星河,http://zb.xmzb.xyz/123.php?id=OOO星河
TVB翡翠,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193



🇭🇰港奥频道二线,#genre#
重温经典,http://36.108.172.237:10097/stream/channelid/1129822714
重温经典,http://36.108.172.237:10005/stream/channelid/1658622386
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234
凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192
凤凰中文,http://ayolee.com:5253/udp/239.93.1.9:2192
凤凰中文,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8577/.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯,http://udnhls.skilldns.com:80/fhzx-cn.m3u8
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰资讯,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰卫视,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰香祖国同胞,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港卫视台,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
翡翠台, http://php.jdshipin.com:8880/smt.php?id=jade_twn$1920x1080
翡翠台, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$1920x1080
翡翠台,http://124.244.149.194:65530/bysid/1.m3u8
无线翡翠台,http://8.137.59.151:3009/dianshimi/fenghuang666.php?id=188
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
广电翡翠,http://cdn2.1689.us.kg/live/live1.1.php?id=fct2
TVB翡翠4k,http://cdn2.1689.us.kg/live/live1.1.php?id=fct4k
ViuTVsix,http://124.244.149.194:65530/bysid/96.m3u8
ViuTV,http://124.244.149.194:65530/bysid/99.m3u8
明珠台,http://124.244.149.194:65531/bysid/2.m3u8
TVB Plus,http://124.244.149.194:65531/bysid/82.m3u8
無綫新聞台,http://124.244.149.194:65531/bysid/83.m3u8
鳳凰衛視香港台,http://124.244.149.194:65531/bysid/85.m3u8
星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
翡翠台[1920x1080],http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
TVB星河[1280x720],http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
J2[1920x1080],http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2
VIUTV[1920x1080],http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv
TVB无线新闻台,http://live.cooltv.top/tv/tvb.php?id=0&hq
TVB无线财经台,http://live.cooltv.top/tv/tvb.php?id=2&hq
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://epg.pw/stream/72e6d938d023bbb1ad2c783c86273475d217a32541d77fb5c4113cfe7ae02b2b.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
美亚电视C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
TAIWANPlus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
耀才财经频道,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经频道,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
经典影视,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
Pet,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
EWTN,https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
Zarok,https://zindisorani.zaroktv.com.tr/hls/stream.m3u8
唯心,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
1989香港小姐竞选,http://jsmov2.a.yximgs.com/bs3/video-hls/5259922993058236574_hlsb.m3u8
金马影院,http://pull.kktv8.com/livekktv/128600025.flv
📡中国湾湾一线，#genre#
中天新聞，http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8	
翡翠台，http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8	
TVBS-新聞，http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8	
寰宇新聞台，http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8	
鳳凰中文，http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8	
TVBS，http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8	
无线新闻台(北美)，http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8	
鳳凰資訊，http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8		
無線新聞台，http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8	
美亞電影台(HK)，http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8	
美亞電影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
明珠台，http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8	
東森新聞，http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8	
鳳凰香港，http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8	
TVB Plus，http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8	
中天亞洲台，http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8	
翡翠综合台(北美)，http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8	
千禧經典台(HK)，http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8	
翡翠剧集台(北美)，http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8	
娛樂新聞台(HK)，http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8	
POPC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8	
黃金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8	
myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8	
中視,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8	
明珠剧集台(北美),http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8	
Channel 8 HD,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8	
Channel 5 HD,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8	
viutv 99,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8	
靖天電影台,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8	
華視,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8	
28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8	
TVN,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8	
龍華電影台,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8	
ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8	
龍華經典台,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8	
viutv6 96,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8	
Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8	
Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8	
無線衛星新聞台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8	
龍華日韓台,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8	
Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8	
France 24,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8	
DW,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8	
亞洲新聞台,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8	
東方衛視國際頻道,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8	
KIX,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8	
Nick Jr,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8	
Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8	
AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8	
i-Fun 動漫台,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8	
NHK World-Japan,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8	
,ZooMoo,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8	
NHK東京総合,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8	
Love Nature HD,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8	
Love Nature HD,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8	

Plus综合,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8

POPC电影,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8

Now星影,http://aktv.top/AKTV/live/aktv2/now/AKTV.m3u8

Now爆谷,http://aktv.top/AKTV/live/aktv2/now-1/AKTV.m3u8



凤凰中文AKtv,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8

凤凰资讯AKtv,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8

凤凰香港AKtv,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8

中天新闻AKtv,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8

无线新闻AKtv,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8

无线新美AKtv,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8

无线翡4kAKtv,http://aktv.top/AKTV/live/aktv3/4k/AKTV.m3u8

无线翡翠AKtv,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8

无线明珠AKtv,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8

无线赛马AKtv,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8

28ai赛马AKtv,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8

黄金翡翠AKtv,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8

无线娱乐AKtv,http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8

无线经典AKtv,http://aktv.top/AKTV/live/aktv/null-15/AKTV.m3u8

无线亚剧AKtv,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8

无线翡剧AKtv,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8

无线明剧AKtv,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8

无线J1美AKtv,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8

VIUTV-粤AKtv,http://aktv.top/AKTV/live/aktv2/viutv99/AKTV.m3u8

VIUTV-英AKtv,http://aktv.top/AKTV/live/aktv2/viutv696/AKTV.m3u8

tvbs新闻AKtv,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8

tvbs新闻AKtv,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8

tvbs闽南AKtv,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8

东森新闻AKtv,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8

寰宇新闻AKtv,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8

中视闽南AKtv,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8

华视闽南AKtv,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8

中天亚洲AKtv,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8

靖天电影AKtv,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8

龙华电影AKtv,http://aktv.top/AKTV/live/aktv/null-23/AKTV.m3u8

龙华日韩AKtv,http://aktv.top/AKTV/live/aktv/null-22/AKTV.m3u8

东方国际AKtv,http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8

国家地理AKtv,http://aktv.top/AKTV/live/aktv3/lovenaturehd/AKTV.m3u8

马亚AECAKtv,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8

马亚AODAKtv,http://aktv.top/AKTV/live/aktv3/astroaod/AKTV.m3u8

马亚iQlyIAKtv,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8

马亚—QJAKtv,http://aktv.top/AKTV/live/aktv3/astroqj/AKTV.m3u8

马亚XingAKtv,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8

channeluAKtv,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8

channel5AKtv,http://aktv.top/AKTV/live/aktv/channel5hd/AKTV.m3u8

channel8AKtv,http://aktv.top/AKTV/live/aktv/channel8hd/AKTV.m3u8

thrIll电影AKtv,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8

NHK新闻AKtv,http://aktv.top/AKTV/live/aktv3/nhkworldjapan/AKTV.m3u8

CNA新闻AKtv,http://aktv.top/AKTV/live/aktv3/null-3/AKTV.m3u8

TVN韩综AKtv,http://aktv.top/AKTV/live/aktv/tvn/AKTV.m3u8

KIX_韩综AKtv,http://aktv.top/AKTV/live/aktv3/kix/AKTV.m3u8

DW_综合AKtv,http://aktv.top/AKTV/live/aktv3/dw/AKTV.m3u8

france24AKtv,http://aktv.top/AKTV/live/aktv3/france24/AKTV.m3u8

rock影综AKtv,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8

Nick综合AKtv,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8

Nick卡通AKtv,http://aktv.top/AKTV/live/aktv3/nickjr/AKTV.m3u8

i-fun卡通AKtv,http://aktv.top/AKTV/live/aktv2/ifun/AKTV.m3u8

AXN电影AKtv,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8

AniMAX_AKtv,http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8

ZooMoo-AKtv,http://aktv.top/AKTV/live/aktv3/zoomoo/AKTV.m3u8

NHK日本AKtv,http://aktv.top/AKTV/live/aktv3/nhk/AKTV.m3u8

日本新闻AKtv,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
📡中国港澳二线,#genre#
凤凰中文频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰中文频道,http://fzcds.cn:8822/hls/81/index.m3u8
凤凰中文频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰中文ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/index.m3u8
凤凰中文ipv6,http://[2409:8087:7000:20::16]/wh7f454c46tw3934030395_900687363/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰中文频道,http://111.31.107.123/1.v.smtcdns.net/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8 
凤凰中文频道,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv
凤凰资讯频道,http://fzcds.cn:8822/hls/80/index.m3u8
凤凰资讯频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰资讯ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
凤凰资讯ipv6,http://[2409:8087:7000:20::17]/wh7f454c46tw3848616474_-2066516487/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
