央卫咪咕,#genre#
CCTV2,http://114.243.105.66:8821/rtp/239.3.1.60:8084#http://114.243.111.3:8821/rtp/239.3.1.60:8084#http://114.243.102.80:8821/rtp/239.3.1.60:8084#http://114.243.102.28:8821/rtp/239.3.1.60:8084#http://114.243.103.247:8821/rtp/239.3.1.60:8084#http://114.243.97.51:8821/rtp/239.3.1.60:8084#http://114.243.109.109:8821/rtp/239.3.1.60:8084#http://114.243.109.134:8821/rtp/239.3.1.60:8084#http://114.243.104.64:8821/rtp/239.3.1.60:8084#http://114.243.104.14:8821/rtp/239.3.1.60:8084#http://114.243.109.253:8821/rtp/239.3.1.60:8084#http://114.243.96.212:8821/rtp/239.3.1.60:8084#http://123.112.19.67:8012/rtp/239.3.1.60:8084#http://111.196.191.248:5555/rtp/239.3.1.60:8084#http://115.171.216.91:4000/udp/225.1.8.2:8084#http://114.243.98.37:8888/rtp/239.3.1.60:8084#http://1.203.77.72:7788/udp/225.1.8.2:8084#http://111.192.0.32:4022/rtp/239.3.1.60:8084#http://221.219.65.6:4000/rtp/239.3.1.60:8084#http://111.196.131.46:20000/rtp/239.3.1.60:8084#http://114.243.97.136:8888/rtp/239.3.1.60:8084#http://114.254.93.135:2222/rtp/239.3.1.60:8084#http://114.243.110.170:8888/rtp/239.3.1.60:8084#http://123.113.14.115:8012/rtp/239.3.1.60:8084#http://115.171.216.91:4000/udp/225.1.8.102:8004#http://1.203.77.72:7788/udp/225.1.8.102:8004#http://114.243.111.3:8821/rtp/239.3.1.60:8084#http://114.243.102.80:8821/rtp/239.3.1.60:8084#http://114.243.102.28:8821/rtp/239.3.1.60:8084#http://114.243.103.247:8821/rtp/239.3.1.60:8084#http://114.243.97.51:8821/rtp/239.3.1.60:8084#http://114.243.109.109:8821/rtp/239.3.1.60:8084#http://114.243.109.134:8821/rtp/239.3.1.60:8084#http://114.243.104.14:8821/rtp/239.3.1.60:8084#http://114.243.109.253:8821/rtp/239.3.1.60:8084#http://114.243.96.212:8821/rtp/239.3.1.60:8084#http://123.112.19.67:8012/rtp/239.3.1.60:8084#http://111.196.191.248:5555/rtp/239.3.1.60:8084#http://114.243.98.37:8888/rtp/239.3.1.60:8084#http://1.203.77.72:7788/udp/225.1.8.2:8084#http://111.192.0.32:4022/rtp/239.3.1.60:8084#http://221.219.65.6:4000/rtp/239.3.1.60:8084#http://111.196.131.46:20000/rtp/239.3.1.60:8084#http://114.243.97.136:8888/rtp/239.3.1.60:8084#http://114.254.93.135:2222/rtp/239.3.1.60:8084#http://114.243.110.170:8888/rtp/239.3.1.60:8084#http://123.113.14.115:8012/rtp/239.3.1.60:8084#http://114.254.80.240:2222/rtp/239.3.1.60:8084#http://115.171.216.91:4000/udp/225.1.8.102:8004#http://1.203.77.72:7788/udp/225.1.8.102:8004
CCTV3,http://221.219.65.6:4000/rtp/239.3.1.172:8001#http://114.243.98.37:8888/rtp/239.3.1.172:8001#http://1.203.77.72:7788/udp/225.1.8.88:8000#http://111.196.191.248:5555/rtp/239.3.1.172:8001#http://114.243.103.247:8821/rtp/239.3.1.172:8001#http://111.196.131.46:20000/rtp/239.3.1.172:8001#http://114.243.96.212:8821/rtp/239.3.1.172:8001#http://114.243.97.51:8821/rtp/239.3.1.172:8001#http://114.243.111.3:8821/rtp/239.3.1.172:8001#http://114.243.102.28:8821/rtp/239.3.1.172:8001#http://123.112.19.67:8012/rtp/239.3.1.172:8001#http://114.243.104.14:8821/rtp/239.3.1.172:8001#http://114.254.80.240:2222/rtp/239.3.1.172:8001#http://114.243.97.136:8888/rtp/239.3.1.172:8001#http://114.254.94.118:2222/rtp/239.3.1.172:8001#http://114.243.109.253:8821/rtp/239.3.1.172:8001#http://115.171.216.91:4000/udp/225.1.8.88:8000#http://114.254.93.135:2222/rtp/239.3.1.172:8001#http://115.171.216.91:4000/udp/225.1.8.92:8000#http://1.203.77.72:7788/udp/225.1.8.92:8000#http://221.219.65.6:4000/rtp/239.3.1.172:8001#http://114.243.98.37:8888/rtp/239.3.1.172:8001#http://1.203.77.72:7788/udp/225.1.8.88:8000#http://114.243.103.247:8821/rtp/239.3.1.172:8001#http://111.196.131.46:20000/rtp/239.3.1.172:8001#http://114.243.96.212:8821/rtp/239.3.1.172:8001#http://114.243.97.51:8821/rtp/239.3.1.172:8001#http://114.243.111.3:8821/rtp/239.3.1.172:8001#http://114.243.102.28:8821/rtp/239.3.1.172:8001#http://123.112.19.67:8012/rtp/239.3.1.172:8001#http://114.243.104.14:8821/rtp/239.3.1.172:8001#http://114.243.97.136:8888/rtp/239.3.1.172:8001#http://114.243.109.253:8821/rtp/239.3.1.172:8001#http://123.113.249.203:8888/rtp/239.3.1.172:8001#http://115.171.216.91:4000/udp/225.1.8.88:8000#http://114.254.93.135:2222/rtp/239.3.1.172:8001#http://115.171.216.91:4000/udp/225.1.8.92:8000#http://1.203.77.72:7788/udp/225.1.8.92:8000
CCTV4,http://114.243.111.3:8821/rtp/239.3.1.105:8092#http://114.243.97.51:8821/rtp/239.3.1.105:8092#http://114.243.109.253:8821/rtp/239.3.1.105:8092#http://114.243.105.66:8821/rtp/239.3.1.105:8092#http://114.243.104.14:8821/rtp/239.3.1.105:8092#http://114.243.109.134:8821/rtp/239.3.1.105:8092#http://114.243.109.109:8821/rtp/239.3.1.105:8092#http://114.243.102.28:8821/rtp/239.3.1.105:8092#http://114.243.103.247:8821/rtp/239.3.1.105:8092#http://114.243.104.64:8821/rtp/239.3.1.105:8092#http://114.243.102.80:8821/rtp/239.3.1.105:8092#http://114.243.96.212:8821/rtp/239.3.1.105:8092#http://221.219.65.6:4000/rtp/239.3.1.105:8092#http://111.196.131.46:20000/rtp/239.3.1.105:8092#http://123.112.19.67:8012/rtp/239.3.1.105:8092#http://1.203.77.72:7788/udp/225.1.8.4:8092#http://115.171.216.91:4000/udp/225.1.8.4:8092#http://111.192.0.32:4022/rtp/239.3.1.105:8092#http://114.254.80.240:2222/rtp/239.3.1.105:8092#http://114.243.98.37:8888/rtp/239.3.1.105:8092#http://114.243.97.136:8888/rtp/239.3.1.105:8092#http://114.243.110.170:8888/rtp/239.3.1.105:8092#http://123.113.249.203:8888/rtp/239.3.1.105:8092#http://114.254.93.135:2222/rtp/239.3.1.105:8092#http://115.171.216.91:4000/udp/225.1.8.104:8216#http://1.203.77.72:7788/udp/225.1.8.104:8216#http://114.243.97.51:8821/rtp/239.3.1.105:8092#http://114.243.109.253:8821/rtp/239.3.1.105:8092#http://114.243.105.66:8821/rtp/239.3.1.105:8092#http://114.243.104.14:8821/rtp/239.3.1.105:8092#http://114.243.109.134:8821/rtp/239.3.1.105:8092#http://114.243.109.109:8821/rtp/239.3.1.105:8092#http://114.243.102.28:8821/rtp/239.3.1.105:8092#http://114.243.103.247:8821/rtp/239.3.1.105:8092#http://114.243.104.64:8821/rtp/239.3.1.105:8092#http://114.243.102.80:8821/rtp/239.3.1.105:8092#http://114.243.96.212:8821/rtp/239.3.1.105:8092#http://221.219.65.6:4000/rtp/239.3.1.105:8092#http://111.196.131.46:20000/rtp/239.3.1.105:8092#http://123.112.19.67:8012/rtp/239.3.1.105:8092#http://1.203.77.72:7788/udp/225.1.8.4:8092#http://115.171.216.91:4000/udp/225.1.8.4:8092#http://111.192.0.32:4022/rtp/239.3.1.105:8092#http://114.254.80.240:2222/rtp/239.3.1.105:8092#http://114.243.98.37:8888/rtp/239.3.1.105:8092#http://114.243.97.136:8888/rtp/239.3.1.105:8092#http://114.243.110.170:8888/rtp/239.3.1.105:8092#http://123.113.249.203:8888/rtp/239.3.1.105:8092#http://115.171.216.91:4000/udp/225.1.8.104:8216#http://1.203.77.72:7788/udp/225.1.8.104:8216
CCTV4欧洲,http://114.243.102.28:8821/rtp/239.3.1.213:4220#http://123.113.14.115:8012/rtp/239.3.1.213:4220#http://114.243.97.136:8888/rtp/239.3.1.213:4220#http://221.219.65.6:4000/rtp/239.3.1.213:4220#http://123.113.187.204:8000/rtp/239.3.1.213:4220#http://111.196.131.46:20000/rtp/239.3.1.213:4220#http://114.243.97.51:8821/rtp/239.3.1.213:4220#http://114.243.109.253:8821/rtp/239.3.1.213:4220#http://114.243.105.66:8821/rtp/239.3.1.213:4220#http://114.243.104.14:8821/rtp/239.3.1.213:4220#http://114.243.102.80:8821/rtp/239.3.1.213:4220#http://114.243.110.170:8888/rtp/239.3.1.213:4220#http://114.243.109.109:8821/rtp/239.3.1.213:4220#http://123.112.19.67:8012/rtp/239.3.1.213:4220#http://111.192.0.32:4022/rtp/239.3.1.213:4220#http://111.196.191.248:5555/rtp/239.3.1.213:4220#http://114.243.98.37:8888/rtp/239.3.1.213:4220#http://114.243.104.64:8821/rtp/239.3.1.213:4220#http://114.243.156.93:8888/rtp/239.3.1.213:4220#http://114.254.94.118:2222/rtp/239.3.1.213:4220#http://114.254.93.135:2222/rtp/239.3.1.213:4220#http://123.113.14.115:8012/rtp/239.3.1.213:4220#http://114.243.97.136:8888/rtp/239.3.1.213:4220#http://221.219.65.6:4000/rtp/239.3.1.213:4220#http://111.196.131.46:20000/rtp/239.3.1.213:4220#http://114.243.97.51:8821/rtp/239.3.1.213:4220#http://114.243.109.253:8821/rtp/239.3.1.213:4220#http://114.243.105.66:8821/rtp/239.3.1.213:4220#http://114.243.104.14:8821/rtp/239.3.1.213:4220#http://114.243.102.80:8821/rtp/239.3.1.213:4220#http://114.243.110.170:8888/rtp/239.3.1.213:4220#http://114.243.109.109:8821/rtp/239.3.1.213:4220#http://123.112.19.67:8012/rtp/239.3.1.213:4220#http://114.254.94.146:2222/rtp/239.3.1.213:4220#http://111.192.0.32:4022/rtp/239.3.1.213:4220#http://111.196.191.248:5555/rtp/239.3.1.213:4220#http://114.243.98.37:8888/rtp/239.3.1.213:4220#http://114.243.104.64:8821/rtp/239.3.1.213:4220#http://123.113.249.203:8888/rtp/239.3.1.213:4220#http://114.243.156.93:8888/rtp/239.3.1.213:4220
CCTV4美洲,http://114.243.109.253:8821/rtp/239.3.1.214:4220#http://114.243.105.66:8821/rtp/239.3.1.214:4220#http://114.243.109.109:8821/rtp/239.3.1.214:4220#http://114.243.102.80:8821/rtp/239.3.1.214:4220#http://114.243.102.28:8821/rtp/239.3.1.214:4220#http://114.243.104.64:8821/rtp/239.3.1.214:4220#http://111.196.191.248:5555/rtp/239.3.1.214:4220#http://221.219.65.6:4000/rtp/239.3.1.214:4220#http://123.113.14.115:8012/rtp/239.3.1.214:4220#http://111.196.131.46:20000/rtp/239.3.1.214:4220#http://114.243.111.3:8821/rtp/239.3.1.214:4220#http://114.243.109.134:8821/rtp/239.3.1.214:4220#http://114.243.110.170:8888/rtp/239.3.1.214:4220#http://114.243.97.136:8888/rtp/239.3.1.214:4220#http://114.243.104.14:8821/rtp/239.3.1.214:4220#http://123.112.19.67:8012/rtp/239.3.1.214:4220#http://111.192.0.32:4022/rtp/239.3.1.214:4220#http://114.243.98.37:8888/rtp/239.3.1.214:4220#http://114.254.94.146:2222/rtp/239.3.1.214:4220#http://114.254.93.135:2222/rtp/239.3.1.214:4220#http://114.243.156.93:8888/rtp/239.3.1.214:4220#http://114.243.105.66:8821/rtp/239.3.1.214:4220#http://114.243.109.109:8821/rtp/239.3.1.214:4220#http://114.243.97.51:8821/rtp/239.3.1.214:4220#http://114.243.102.80:8821/rtp/239.3.1.214:4220#http://114.243.102.28:8821/rtp/239.3.1.214:4220#http://114.243.104.64:8821/rtp/239.3.1.214:4220#http://111.196.191.248:5555/rtp/239.3.1.214:4220#http://221.219.65.6:4000/rtp/239.3.1.214:4220#http://123.113.14.115:8012/rtp/239.3.1.214:4220#http://111.196.131.46:20000/rtp/239.3.1.214:4220#http://114.243.111.3:8821/rtp/239.3.1.214:4220#http://114.243.109.134:8821/rtp/239.3.1.214:4220#http://114.243.110.170:8888/rtp/239.3.1.214:4220#http://114.243.97.136:8888/rtp/239.3.1.214:4220#http://114.243.104.14:8821/rtp/239.3.1.214:4220#http://123.112.19.67:8012/rtp/239.3.1.214:4220#http://111.192.0.32:4022/rtp/239.3.1.214:4220#http://114.243.98.37:8888/rtp/239.3.1.214:4220#http://114.254.93.135:2222/rtp/239.3.1.214:4220#http://114.243.156.93:8888/rtp/239.3.1.214:4220
CCTV5,http://114.243.102.80:8821/rtp/239.3.1.173:8001#http://111.196.131.46:20000/rtp/239.3.1.173:8001#http://114.243.98.37:8888/rtp/239.3.1.173:8001#http://221.219.65.6:4000/rtp/239.3.1.173:8001#http://114.243.103.247:8821/rtp/239.3.1.173:8001#http://114.243.97.51:8821/rtp/239.3.1.173:8001#http://123.112.19.67:8012/rtp/239.3.1.173:8001#http://1.203.77.72:7788/udp/225.1.8.89:8000#http://114.243.102.28:8821/rtp/239.3.1.173:8001#http://111.192.0.32:4022/rtp/239.3.1.173:8001#http://114.243.96.212:8821/rtp/239.3.1.173:8001#http://114.243.97.136:8888/rtp/239.3.1.173:8001#http://114.254.80.240:2222/rtp/239.3.1.173:8001#http://115.171.216.91:4000/udp/225.1.8.89:8000#http://114.254.93.135:2222/rtp/239.3.1.173:8001#http://114.243.110.170:8888/rtp/239.3.1.173:8001#http://115.171.216.91:4000/udp/225.1.8.93:8000#http://1.203.77.72:7788/udp/225.1.8.93:8000#http://111.196.131.46:20000/rtp/239.3.1.173:8001#http://114.243.98.37:8888/rtp/239.3.1.173:8001#http://221.219.65.6:4000/rtp/239.3.1.173:8001#http://114.243.103.247:8821/rtp/239.3.1.173:8001#http://114.243.97.51:8821/rtp/239.3.1.173:8001#http://123.112.19.67:8012/rtp/239.3.1.173:8001#http://1.203.77.72:7788/udp/225.1.8.89:8000#http://114.243.102.28:8821/rtp/239.3.1.173:8001#http://111.192.0.32:4022/rtp/239.3.1.173:8001#http://114.243.96.212:8821/rtp/239.3.1.173:8001#http://114.243.97.136:8888/rtp/239.3.1.173:8001#http://115.171.216.91:4000/udp/225.1.8.89:8000#http://114.243.110.170:8888/rtp/239.3.1.173:8001#http://115.171.216.91:4000/udp/225.1.8.93:8000#http://1.203.77.72:7788/udp/225.1.8.93:8000
CCTV5+,http://114.243.105.66:8821/rtp/239.3.1.130:8004#http://114.243.109.109:8821/rtp/239.3.1.130:8004#http://114.243.102.28:8821/rtp/239.3.1.130:8004#http://114.243.104.14:8821/rtp/239.3.1.130:8004#http://114.243.111.3:8821/rtp/239.3.1.130:8004#http://114.243.109.134:8821/rtp/239.3.1.130:8004#http://114.243.102.80:8821/rtp/239.3.1.130:8004#http://114.243.109.253:8821/rtp/239.3.1.130:8004#http://114.243.104.64:8821/rtp/239.3.1.130:8004#http://114.243.96.212:8821/rtp/239.3.1.130:8004#http://114.243.103.247:8821/rtp/239.3.1.130:8004#http://114.243.97.51:8821/rtp/239.3.1.130:8004#http://114.243.98.37:8888/rtp/239.3.1.130:8004#http://221.219.65.6:4000/rtp/239.3.1.130:8004#http://111.196.131.46:20000/rtp/239.3.1.130:8004#http://111.192.0.32:4022/rtp/239.3.1.130:8004#http://111.196.191.248:5555/rtp/239.3.1.130:8004#http://123.112.19.67:8012/rtp/239.3.1.130:8004#http://1.203.77.72:7788/udp/225.1.8.20:8004#http://123.113.249.203:8888/rtp/239.3.1.130:8004#http://114.243.97.136:8888/rtp/239.3.1.130:8004#http://123.113.14.115:8012/rtp/239.3.1.130:8004#http://114.243.110.170:8888/rtp/239.3.1.130:8004#http://114.243.109.109:8821/rtp/239.3.1.130:8004#http://114.243.102.28:8821/rtp/239.3.1.130:8004#http://114.243.111.3:8821/rtp/239.3.1.130:8004#http://114.243.109.134:8821/rtp/239.3.1.130:8004#http://114.243.102.80:8821/rtp/239.3.1.130:8004#http://114.243.109.253:8821/rtp/239.3.1.130:8004#http://114.243.96.212:8821/rtp/239.3.1.130:8004#http://114.243.103.247:8821/rtp/239.3.1.130:8004#http://114.243.97.51:8821/rtp/239.3.1.130:8004#http://114.243.98.37:8888/rtp/239.3.1.130:8004#http://221.219.65.6:4000/rtp/239.3.1.130:8004#http://111.196.131.46:20000/rtp/239.3.1.130:8004#http://111.192.0.32:4022/rtp/239.3.1.130:8004#http://111.196.191.248:5555/rtp/239.3.1.130:8004#http://123.112.19.67:8012/rtp/239.3.1.130:8004#http://1.203.77.72:7788/udp/225.1.8.20:8004#http://123.113.249.203:8888/rtp/239.3.1.130:8004#http://114.243.97.136:8888/rtp/239.3.1.130:8004#http://114.254.93.135:2222/rtp/239.3.1.130:8004#http://123.113.14.115:8012/rtp/239.3.1.130:8004#http://114.243.110.170:8888/rtp/239.3.1.130:8004
CCTV6,http://123.113.187.204:8000/rtp/239.3.1.174:8001#http://115.171.216.91:4000/udp/225.1.8.84:8000#http://114.243.98.37:8888/rtp/239.3.1.174:8001#http://1.203.77.72:7788/udp/225.1.8.84:8000#http://114.254.80.240:2222/rtp/239.3.1.174:8001#http://221.219.65.6:4000/rtp/239.3.1.174:8001#http://114.243.103.247:8821/rtp/239.3.1.174:8001#http://111.196.131.46:20000/rtp/239.3.1.174:8001#http://114.243.104.64:8821/rtp/239.3.1.174:8001#http://114.243.111.3:8821/rtp/239.3.1.174:8001#http://114.243.109.109:8821/rtp/239.3.1.174:8001#http://123.112.19.67:8012/rtp/239.3.1.174:8001#http://111.192.0.32:4022/rtp/239.3.1.174:8001#http://114.243.97.136:8888/rtp/239.3.1.174:8001#http://123.113.249.203:8888/rtp/239.3.1.174:8001#http://114.254.93.135:2222/rtp/239.3.1.174:8001#http://114.243.110.170:8888/rtp/239.3.1.174:8001#http://111.196.191.248:5555/rtp/239.3.1.174:8001#http://114.254.94.146:2222/rtp/239.3.1.174:8001#http://1.203.77.72:7788/udp/225.1.8.90:8000#http://115.171.216.91:4000/udp/225.1.8.90:8000#http://123.113.187.204:8000/rtp/239.3.1.174:8001#http://115.171.216.91:4000/udp/225.1.8.84:8000#http://114.243.98.37:8888/rtp/239.3.1.174:8001#http://1.203.77.72:7788/udp/225.1.8.84:8000#http://221.219.65.6:4000/rtp/239.3.1.174:8001#http://114.243.103.247:8821/rtp/239.3.1.174:8001#http://111.196.131.46:20000/rtp/239.3.1.174:8001#http://114.243.104.64:8821/rtp/239.3.1.174:8001#http://114.243.111.3:8821/rtp/239.3.1.174:8001#http://114.243.109.109:8821/rtp/239.3.1.174:8001#http://123.112.19.67:8012/rtp/239.3.1.174:8001#http://111.192.0.32:4022/rtp/239.3.1.174:8001#http://114.243.97.136:8888/rtp/239.3.1.174:8001#http://123.113.249.203:8888/rtp/239.3.1.174:8001#http://114.243.110.170:8888/rtp/239.3.1.174:8001#http://111.196.191.248:5555/rtp/239.3.1.174:8001#http://1.203.77.72:7788/udp/225.1.8.90:8000#http://115.171.216.91:4000/udp/225.1.8.90:8000
CCTV7,http://123.113.14.115:8012/rtp/239.3.1.61:8104#http://114.243.98.37:8888/rtp/239.3.1.61:8104#http://1.203.77.72:7788/udp/225.1.8.7:8104#http://111.192.0.32:4022/rtp/239.3.1.61:8104#http://221.219.65.6:4000/rtp/239.3.1.61:8104#http://123.113.187.204:8000/rtp/239.3.1.61:8104#http://111.196.131.46:20000/rtp/239.3.1.61:8104#http://114.243.97.51:8821/rtp/239.3.1.61:8104#http://114.243.111.3:8821/rtp/239.3.1.61:8104#http://114.243.109.134:8821/rtp/239.3.1.61:8104#http://114.243.109.109:8821/rtp/239.3.1.61:8104#http://115.171.216.91:4000/udp/225.1.8.7:8104#http://114.243.104.14:8821/rtp/239.3.1.61:8104#http://123.112.19.67:8012/rtp/239.3.1.61:8104#http://114.254.93.135:2222/rtp/239.3.1.61:8104#http://114.243.103.247:8821/rtp/239.3.1.61:8104#http://114.243.97.136:8888/rtp/239.3.1.61:8104#http://111.196.191.248:5555/rtp/239.3.1.61:8104#http://114.243.102.80:8821/rtp/239.3.1.61:8104#http://114.243.110.170:8888/rtp/239.3.1.61:8104#http://114.243.104.64:8821/rtp/239.3.1.61:8104#http://123.113.249.203:8888/rtp/239.3.1.61:8104#http://115.171.216.91:4000/udp/225.1.8.107:8024#http://123.113.14.115:8012/rtp/239.3.1.61:8104#http://114.243.98.37:8888/rtp/239.3.1.61:8104#http://1.203.77.72:7788/udp/225.1.8.7:8104#http://111.192.0.32:4022/rtp/239.3.1.61:8104#http://221.219.65.6:4000/rtp/239.3.1.61:8104#http://123.113.187.204:8000/rtp/239.3.1.61:8104#http://111.196.131.46:20000/rtp/239.3.1.61:8104#http://114.243.97.51:8821/rtp/239.3.1.61:8104#http://114.243.111.3:8821/rtp/239.3.1.61:8104#http://114.243.109.134:8821/rtp/239.3.1.61:8104#http://114.243.109.109:8821/rtp/239.3.1.61:8104#http://115.171.216.91:4000/udp/225.1.8.7:8104#http://114.243.104.14:8821/rtp/239.3.1.61:8104#http://123.112.19.67:8012/rtp/239.3.1.61:8104#http://114.254.93.135:2222/rtp/239.3.1.61:8104#http://114.243.103.247:8821/rtp/239.3.1.61:8104#http://114.243.97.136:8888/rtp/239.3.1.61:8104#http://111.196.191.248:5555/rtp/239.3.1.61:8104#http://114.243.102.80:8821/rtp/239.3.1.61:8104#http://114.243.110.170:8888/rtp/239.3.1.61:8104#http://114.243.104.64:8821/rtp/239.3.1.61:8104#http://123.113.249.203:8888/rtp/239.3.1.61:8104#http://115.171.216.91:4000/udp/225.1.8.107:8024
CCTV8,http://114.243.104.14:8821/rtp/239.3.1.175:8001#http://114.243.109.134:8821/rtp/239.3.1.175:8001#http://114.243.109.109:8821/rtp/239.3.1.175:8001#http://114.243.102.28:8821/rtp/239.3.1.175:8001#http://114.243.104.64:8821/rtp/239.3.1.175:8001#http://114.243.105.66:8821/rtp/239.3.1.175:8001#http://114.243.111.3:8821/rtp/239.3.1.175:8001#http://114.243.102.80:8821/rtp/239.3.1.175:8001#http://114.243.109.253:8821/rtp/239.3.1.175:8001#http://114.243.103.247:8821/rtp/239.3.1.175:8001#http://114.243.96.212:8821/rtp/239.3.1.175:8001#http://114.243.97.51:8821/rtp/239.3.1.175:8001#http://221.219.65.6:4000/rtp/239.3.1.175:8001#http://123.113.14.115:8012/rtp/239.3.1.175:8001#http://114.243.98.37:8888/rtp/239.3.1.175:8001#http://111.196.131.46:20000/rtp/239.3.1.175:8001#http://1.203.77.72:7788/udp/225.1.8.85:8000#http://111.196.191.248:5555/rtp/239.3.1.175:8001#http://123.112.19.67:8012/rtp/239.3.1.175:8001#http://111.192.0.32:4022/rtp/239.3.1.175:8001#http://114.243.110.170:8888/rtp/239.3.1.175:8001#http://114.243.97.136:8888/rtp/239.3.1.175:8001#http://115.171.216.91:4000/udp/225.1.8.91:8000#http://1.203.77.72:7788/udp/225.1.8.91:8000#http://114.243.109.134:8821/rtp/239.3.1.175:8001#http://114.243.109.109:8821/rtp/239.3.1.175:8001#http://114.243.102.28:8821/rtp/239.3.1.175:8001#http://114.243.104.64:8821/rtp/239.3.1.175:8001#http://114.243.105.66:8821/rtp/239.3.1.175:8001#http://114.243.111.3:8821/rtp/239.3.1.175:8001#http://114.243.102.80:8821/rtp/239.3.1.175:8001#http://114.243.109.253:8821/rtp/239.3.1.175:8001#http://114.243.103.247:8821/rtp/239.3.1.175:8001#http://114.243.96.212:8821/rtp/239.3.1.175:8001#http://114.243.97.51:8821/rtp/239.3.1.175:8001#http://221.219.65.6:4000/rtp/239.3.1.175:8001#http://123.113.14.115:8012/rtp/239.3.1.175:8001#http://114.243.98.37:8888/rtp/239.3.1.175:8001#http://111.196.131.46:20000/rtp/239.3.1.175:8001#http://1.203.77.72:7788/udp/225.1.8.85:8000#http://111.196.191.248:5555/rtp/239.3.1.175:8001#http://115.171.216.91:4000/udp/225.1.8.85:8000#http://123.112.19.67:8012/rtp/239.3.1.175:8001#http://111.192.0.32:4022/rtp/239.3.1.175:8001#http://114.243.110.170:8888/rtp/239.3.1.175:8001#http://114.243.97.136:8888/rtp/239.3.1.175:8001#http://115.171.216.91:4000/udp/225.1.8.91:8000#http://1.203.77.72:7788/udp/225.1.8.91:8000
CCTV9,http://221.219.65.6:4000/rtp/239.3.1.62:8112#http://114.243.98.37:8888/rtp/239.3.1.62:8112#http://111.196.131.46:20000/rtp/239.3.1.62:8112#http://114.243.104.14:8821/rtp/239.3.1.62:8112#http://123.112.19.67:8012/rtp/239.3.1.62:8112#http://111.192.0.32:4022/rtp/239.3.1.62:8112#http://114.243.97.136:8888/rtp/239.3.1.62:8112#http://1.203.77.72:7788/udp/225.1.8.9:8112#http://115.171.216.91:4000/udp/225.1.8.9:8112#http://123.113.249.203:8888/rtp/239.3.1.62:8112#http://114.243.110.170:8888/rtp/239.3.1.62:8112#http://111.196.191.248:5555/rtp/239.3.1.62:8112#http://115.171.216.91:4000/udp/225.1.8.109:8032#http://1.203.77.72:7788/udp/225.1.8.109:8032#http://221.219.65.6:4000/rtp/239.3.1.62:8112#http://114.243.98.37:8888/rtp/239.3.1.62:8112#http://114.243.103.247:8821/rtp/239.3.1.62:8112#http://111.196.131.46:20000/rtp/239.3.1.62:8112#http://114.243.105.66:8821/rtp/239.3.1.62:8112#http://114.243.111.3:8821/rtp/239.3.1.62:8112#http://114.243.109.134:8821/rtp/239.3.1.62:8112#http://114.243.109.109:8821/rtp/239.3.1.62:8112#http://114.243.104.14:8821/rtp/239.3.1.62:8112#http://123.112.19.67:8012/rtp/239.3.1.62:8112#http://111.192.0.32:4022/rtp/239.3.1.62:8112#http://114.243.97.136:8888/rtp/239.3.1.62:8112#http://1.203.77.72:7788/udp/225.1.8.9:8112#http://123.113.249.203:8888/rtp/239.3.1.62:8112#http://114.243.110.170:8888/rtp/239.3.1.62:8112#http://111.196.191.248:5555/rtp/239.3.1.62:8112#http://115.171.216.91:4000/udp/225.1.8.109:8032#http://1.203.77.72:7788/udp/225.1.8.109:8032
